fips,state,asd,notill_share,cover_share,tilled_ac,harvested_ac,herb_low_kg,herb_high_kg,glyph_low_kg,burndown_low_kg,herb_kg_ha,glyph_kg_ha,burndown_kg_ha,glyph_share,corn_sh,cornsil_sh,soy_sh,wheat_sh,cotton_sh,sorghum_sh,rice_sh,hay_sh,veg_sh,orchard_sh
19073,IA,19-40,0.12922788840462457,0.0344918704491479,306536.0,310871.0,342214.8,355736.1,142738.9,167273.6,2.720199655088757,1.1346040748317974,1.329625688384765,0.417103234576646,0.5247514242241959,0.0016469854055219046,0.4555362192034638,0.0,0.0,0.0,0.0,0.013623014047627472,0.00010293658784511904,0.0
19075,IA,19-50,0.26332643730115957,0.07575668016898177,287605.0,289456.0,343271.5,349714.6,108697.7,127908.29999999999,2.9304707780908346,0.9279402266010551,1.091938991222038,0.31665227087014214,0.5414328948095738,0.002397601017080316,0.44937399812061246,0.0,0.0,0.0,0.0,0.0057003482394560835,0.0,0.0
19077,IA,19-40,0.6629254650607327,0.04892007587527885,215617.0,232237.0,226940.4,235943.8,96332.7,113497.5,2.4146968016427657,1.025001553639687,1.2076388789499348,0.424484578329817,0.4853576303517527,0.0028720660359890975,0.4356239531168591,0.0,0.0,0.0,0.0,0.06938601514831831,2.5835676485659048e-05,0.00014640216675206792
19079,IA,19-50,0.10705067006117182,0.010385064177362895,282810.0,284934.0,372802.7,379829.4,111860.0,130899.0,3.2330839210304565,0.9700915991393486,1.135204901088339,0.30005147494908163,0.6033783262088764,0.0,0.38600167056230567,0.0,0.0,0.0,0.0,0.0068471997023872196,0.0,6.31725241634905e-05
19081,IA,19-20,0.06528207701069996,0.009197991903242804,316917.0,316980.0,327621.9,339518.8,113760.0,121682.40000000001,2.5540139622846083,0.8868290805635918,0.9485890551403939,0.34722953502192616,0.6138778471827876,0.00395293078427661,0.37283109344438137,0.0,0.0,0.0,0.0,0.008082528866174521,5.6785917092561044e-05,5.3631143920752095e-05
19083,IA,19-50,0.16068344499505816,0.02185697039339811,292401.0,296883.0,352967.4,359776.4,103032.1,120531.3,2.9378625257247313,0.8575696949257158,1.0032212307620627,0.291902594970527,0.6489526176978809,0.001663955160787246,0.33013005123230366,0.0,0.0,0.0,0.0,0.01523832620931478,0.003459275202689275,9.768157826483833e-05
19085,IA,19-40,0.5568976887073167,0.018869927460473196,310865.0,315521.0,350965.0,364897.39999999997,146188.6,171581.5,2.7486392413380942,1.1448996982499058,1.3437683073458955,0.4165332725485447,0.5492281020914614,0.0010617359858773267,0.4302661312559227,0.0,0.0,0.0,0.0,0.015941886593919263,0.0001109276403155416,0.00026305697560542724
19087,IA,19-90,0.3213860167266197,0.056013281907354176,177083.0,184209.0,234741.9,244574.8,80056.2,94320.2,3.1489225144171664,1.0739061522407527,1.2652492006937408,0.3410392435266137,0.4975001221438692,0.0037620311711154177,0.45670949845013004,0.0,0.0,0.0,0.0,0.03547057961337394,4.885754767682361e-05,0.00013028679380486295
19089,IA,19-30,0.21449759067114396,0.0579503772099115,245089.0,251990.0,262769.2,269483.5,111834.1,120192.1,2.5767563555625967,1.0966628811277082,1.178622751690134,0.4255982055735604,0.5431644112861621,0.013393388626532799,0.409159093614826,0.0,0.0,0.0,0.0,0.025231159966665345,0.0006944720028572562,4.3652525893884675e-05
19091,IA,19-20,0.03675401975395496,0.03536550370733785,216058.0,217589.0,254980.2,263946.6,92342.1,99001.3,2.8956877226134647,1.0486848988680095,1.124310236374324,0.36215400254608004,0.521791083188948,0.004646374586950627,0.46434792199973346,0.0,0.0,0.0,0.0,0.0075049749757570465,0.0,0.0
19093,IA,19-40,0.42516660968711567,0.01271161983243572,225227.0,231667.0,256404.6,266463.8,107496.9,126038.19999999998,2.734915050177019,1.1466053637780833,1.3443743601995484,0.41924715859231854,0.53535894192958,0.010890631812040558,0.4212814082281896,0.0,0.0,0.0,0.0,0.028290606776105356,0.0,4.316540551740213e-05
19095,IA,19-60,0.5003531874633435,0.10072478348538232,233587.0,245982.0,287411.4,294732.0,112801.3,129851.20000000001,2.887239864502771,1.1331645513286404,1.3044422075586501,0.3924732978580529,0.5171760535323723,0.005532925173386671,0.41802652226585685,0.0005976047027831305,0.0,0.0,0.0,0.053694985811969985,2.845736679919669e-05,0.0001463521721101544
19097,IA,19-60,0.5729832388761606,0.07221753285903774,165860.0,194975.0,234186.1,242158.7,81698.6,93930.90000000001,2.968003363241838,1.0354231936573077,1.1904516412901227,0.3488618666949063,0.5651391204000513,0.02296704705731504,0.24832927298371585,0.0,0.0,0.0,0.0,0.1401564303115784,0.0001743813309398641,0.00024618540838569045
19099,IA,19-50,0.6312926291495806,0.05670149120457184,291174.0,301254.0,373010.7,380961.8,118727.2,140715.3,3.0596424052405737,0.973866904556568,1.154225599818313,0.3182943545587298,0.517788975416094,0.003332735830893532,0.4415642613874007,0.0,0.0,0.0,0.0,0.03408751419068295,0.00011286157196252995,6.970861797685674e-05
19101,IA,19-90,0.5138176512203749,0.12693078646386038,135696.0,142349.0,209642.6,218451.6,71596.2,84439.6,3.639211701154793,1.2428472495486067,1.4657974112171392,0.34151551259142937,0.4906954035504289,0.010762281435064525,0.442770936220135,0.0012504478429774708,0.0,0.0,0.0,0.04762941783925423,0.0005409240669059846,0.00031612445468531564
19103,IA,19-60,0.5753221809439608,0.09390393150034625,229607.0,243323.0,253896.3,260364.6,100294.4,115378.59999999999,2.578430401754123,1.018534457121623,1.1717212497851612,0.3950211168890606,0.48550691878696217,0.005494753886808892,0.442568109056686,0.0016069175540331165,0.0,0.0,0.0,0.054368062205381325,0.0007890746045380009,0.0007027695696666571
19105,IA,19-60,0.33864286577749125,0.02913325542974574,248170.0,262850.0,300034.7,307961.0,107414.3,123014.6,2.820627315841222,1.0098022285154475,1.15646070606927,0.3580062572762417,0.6129731786189843,0.010728552406315388,0.31108997527106713,0.0,0.0,0.0,0.0,0.05390146471371505,8.750237778200494e-05,0.00013315579227696404
19107,IA,19-90,0.5379785148743178,0.11682777308017527,208144.0,219563.0,334306.3,348374.1,113593.7,133870.5,3.762422894038459,1.2784310002489827,1.5066345864148405,0.33978928904420885,0.4915627860796218,0.018846526964925784,0.433561210222123,0.001070307838752431,0.0,0.0,0.0,0.047389587498804446,0.00011841703747899236,3.643601153199765e-05
19109,IA,19-20,0.034776690642639586,0.016612413782787782,534841.0,539802.0,569976.4,590306.0,202050.3,216604.39999999997,2.6091832884887727,0.9249264815072045,0.9915508443737975,0.35448888761008346,0.5696255293607656,0.003892167868959359,0.41106368631461165,0.0,0.0,0.0,0.0,0.00588734387794043,0.0005835473006769149,0.0
19111,IA,19-90,0.28390956470674594,0.0389488365264626,136230.0,147223.0,223523.2,232895.30000000002,75949.1,89944.7,3.751709013045618,1.2747621857717808,1.5096703235533677,0.33978173182917926,0.4752110743565883,0.004863370533136806,0.4344905347669861,0.005386386637957385,0.0,0.0,0.0,0.07320866984098952,0.0007947127826494502,0.0003464132642318116
19113,IA,19-60,0.3220712045341991,0.05795489383779705,254422.0,266156.0,330647.0,338775.4,125181.3,143636.8,3.0698031630312235,1.1622121195485229,1.3335572467546453,0.37859499708147965,0.5417086220111513,0.0069545679977156254,0.39962653481416915,0.0,0.0,0.0,0.0,0.041160071536993345,0.0008866980267211711,0.00015780219119614062
19115,IA,19-90,0.3796234622442738,0.10923672942295928,147130.0,149708.0,237868.69999999998,247729.2,80306.5,94035.9,3.926218762697966,1.3255249096102355,1.552139961866314,0.3376085210033939,0.5330977636465654,0.0011088251796831164,0.443656985598632,0.0,0.0,0.0,0.0,0.016472065621075695,0.0032730381809923316,0.0002605071205279611
19117,IA,19-80,0.7025829704159784,0.09500300345397207,53272.0,76567.0,101691.8,106799.2,48126.1,60736.200000000004,3.2819087898288672,1.553178040020759,1.9601449540749998,0.47325448069559195,0.30773048441234474,0.007966878681416276,0.3531547533532723,0.0,0.0,0.0,0.0,0.3082267817728264,0.0002089673096764925,0.00016978593911215015
19119,IA,19-10,0.21626334160694594,0.04870154162451245,307403.0,313166.0,337686.2,352997.5,149973.7,161983.80000000002,2.664531822330569,1.1833758565279189,1.2781422213937983,0.4441214950448079,0.5390144523990471,0.044327928319166196,0.39299285363034303,0.0009579583990599235,0.0,0.0,0.0,0.01674191962090393,0.0,6.705708793419464e-05
19121,IA,19-80,0.5670947643748255,0.03603808796085404,136106.0,155061.0,209045.9,219536.5,97426.3,122308.8,3.331357779431766,1.5525865966577344,1.9491143924514376,0.4660521923654088,0.4053501525206209,0.008828783511005345,0.4325459012904599,0.0005610695145781338,0.0,0.0,0.0,0.12431236739089778,0.0005352732150573,0.00034825004353125546
19123,IA,19-90,0.3903049221860297,0.045290445168295335,221040.0,229660.0,372382.1,387736.7,123255.5,144194.8,4.006689056520252,1.3261820667694069,1.5514809309231739,0.33099201062564504,0.5318514325524689,0.01071584080815118,0.41520073151615433,0.0,0.0,0.0,0.0,0.03735086649830184,1.741705129321606e-05,0.0005747626926761299
19125,IA,19-80,0.6841659328049529,0.059649614389026766,149892.0,163839.0,222553.19999999998,233640.3,102973.7,128934.6,3.356593569463824,1.5530707230626069,1.9446184069309738,0.46269251576701664,0.44055444674344935,0.0063415914403774434,0.46053137531357,0.0,0.0,0.0,0.0,0.07976122901140754,0.0013610922918230702,0.0005737339705442538
19127,IA,19-50,0.5130405827574724,0.05649484998933706,267281.0,272789.0,335017.3,341549.0,107027.5,126495.0,3.034747651650168,0.9695065129084032,1.1458524804405266,0.3194685766973825,0.5184409928552838,0.009043619794053279,0.44927031515200394,0.0,0.0,0.0,0.0,0.018090905425072124,0.00017962601131277288,8.431425020803625e-05
19129,IA,19-70,0.7639195195602755,0.03597077551205058,176838.0,179443.0,172898.4,184849.6,74997.2,97980.2,2.380930160945957,1.0327631456768607,1.3492548997302292,0.43376456924991785,0.48475003204360156,0.0,0.49775694788874464,0.000367804818243119,0.0,0.0,0.0,0.015570403972292037,0.00012817440635745056,9.473760469898519e-05
19131,IA,19-20,0.16084573155859785,0.05238241844360124,250103.0,256255.0,268518.80000000005,278506.60000000003,92538.8,99397.1,2.589313008725898,0.892346899553715,0.9584811345039115,0.34462689390835943,0.5711849524887319,0.03260814423133207,0.36798891728941874,0.0,0.0,0.0,0.0,0.016994790345554234,0.0011316852354100407,0.00010146143489883125
19133,IA,19-40,0.43945127187768374,0.017918418318938846,266653.0,271633.0,357215.7,370936.0,150986.1,177089.80000000002,3.249602287445211,1.3735252284052224,1.610991395851904,0.42267487123326325,0.5533532376404928,0.002124189623499354,0.4194041224740735,0.0,0.0,0.0,0.0,0.021676305898031534,3.31329404012031e-05,0.0
19135,IA,19-80,0.5819511384410836,0.06729267076616254,60170.0,79478.0,87420.2,92196.59999999999,39365.9,49621.5,2.7179850863051267,1.223926839666107,1.542784127239355,0.45030667969187904,0.37405319711115026,0.014922368454163417,0.33489770754170967,0.0,0.0,0.0,0.0,0.2547874883615592,0.0,0.0003900450439115227
19137,IA,19-70,0.76614339850793,0.029647063904213858,185246.0,191971.0,171549.7,183705.1,73153.7,95792.0,2.2081905110187363,0.9416356087239518,1.2330361722084433,0.42642860931846566,0.48317714654817656,0.002401404378786379,0.47530095691536745,0.0,0.0,0.0,0.0,0.03615129368498367,0.0,0.0
19139,IA,19-60,0.47608163848365265,0.06052651941265051,168009.0,173762.0,199891.0,204768.0,79519.3,91483.6,2.842631979768485,1.13083683201747,1.3009800690593782,0.3978133082529979,0.5115790564104925,0.006854202875197109,0.44027462851486515,0.0004546448590600937,0.0,0.0,0.0,0.03153739022340903,0.003942173777926129,0.0
19141,IA,19-10,0.17670667123592568,0.011407838163440511,283051.0,286882.0,335541.10000000003,349724.60000000003,153218.9,165604.30000000002,2.890178244484223,1.3197487026888914,1.426430160278543,0.4566322873710552,0.514019701480051,0.01553251859649612,0.4536569042324022,0.0,0.0,0.0,0.0,0.012078136655489017,3.8343290969806404e-05,0.0
19143,IA,19-10,0.10906200909082459,0.026751935750736654,215162.0,217697.0,247244.1,257705.7,112469.2,121405.7,2.8064395763839642,1.2766250600287057,1.3780622521572754,0.4548913401775816,0.5347845859152859,0.01613710799873218,0.4356927288846424,0.0,0.0,0.0,0.0,0.010234408374943155,0.0,0.0
19145,IA,19-70,0.7531513032991926,0.048616033961556955,245454.0,255520.0,203602.5,217840.90000000002,87721.5,114918.2,1.9689759482689628,0.8483271258755458,1.1113378854304947,0.43084687074078165,0.472127426424546,0.0022229179711959926,0.4843065122103945,0.0,0.0,0.0,0.0,0.03834924859110833,2.34815278647464e-05,1.9567939887288665e-05
19147,IA,19-10,0.034004202145305765,0.012284444907012899,307462.0,309960.0,307908.3,321804.2,136667.3,147308.99999999997,2.4546973134729124,1.08953494968988,1.1743723912294055,0.4438571483782671,0.5914956768615305,0.010530391018195896,0.38422054458639826,0.001229190863337205,0.0,0.0,0.0,0.008110723964382501,0.0,0.0
19149,IA,19-10,0.37044924829167825,0.03536337049600359,427759.0,435918.0,455716.0,475381.0,209127.0,226655.90000000002,2.583281168033684,1.1854616489817784,1.284826335028232,0.4588976467800121,0.5084924228868732,0.025220339605155098,0.44436338944480386,0.00014681660312260562,0.0,0.0,0.0,0.01811120440082768,2.9822122509279268e-05,0.0
19151,IA,19-10,0.08721047265926844,0.027746573074200816,308002.0,309425.0,351144.2,366009.10000000003,159575.6,172159.9,2.8042214265486827,1.2743634002052773,1.3748610410551518,0.4544446412613394,0.5349955562737335,0.002698553769087824,0.4548598206350489,0.0,0.0,0.0,0.0,0.004857396784358084,0.0,0.0
19153,IA,19-50,0.2745069696703076,0.05203685315300594,159118.0,164262.0,176317.6,179787.30000000002,57038.7,67541.09999999999,2.6524106492904673,0.8580541891545947,1.0160456636478286,0.32349975271895715,0.5115120965287163,0.0022037963740853027,0.44419890175451415,0.0,0.0,0.0,0.0,0.03286822271736616,0.0024655732914490264,0.00024351341150113842
19155,IA,19-70,0.7810865437064164,0.031032789148595703,441823.0,449644.0,395790.80000000005,423357.2,164019.2,214795.40000000002,2.175099336701803,0.9013803583265715,1.1804249418293666,0.4144088240555364,0.5235719813897216,0.003471635338178648,0.4526959105425626,0.0,0.0,0.0,0.0,0.01576135787422939,6.894343080303529e-05,0.00014455880652249336
19157,IA,19-50,0.5245388109974148,0.04174175014084394,250277.0,262578.0,313996.6,320824.2,97890.9,115951.59999999999,2.9549409936244824,0.921226004717232,1.091190592880141,0.311757834320499,0.5142395783348186,0.006150553359382736,0.4267227261994531,0.0,0.0,0.0,0.0,0.047425907730274434,0.00016756925561166587,0.0
19159,IA,19-80,0.7809981416039979,0.022117801122740796,103853.0,138849.0,173541.0,182639.2,82506.7,103893.2,3.0884568851913476,1.4683468787745662,1.848955975040836,0.47543058988942094,0.32295515271986114,0.00875771521580998,0.3997364042953136,0.0,0.0,0.0,0.0,0.2592168470784809,0.0,0.0
19161,IA,19-40,0.2067645263457304,0.02964234236825537,312897.0,317755.0,339875.9,352977.3,143368.2,167915.0,2.6430792252205677,1.1149172712077184,1.3058079378470542,0.42182514264765464,0.5285078126229328,0.009412912464005286,0.4394234551777313,0.0,0.0,0.0,0.0,0.017982407829931865,2.5176629793394282e-05,0.0
19163,IA,19-60,0.4261564501960448,0.0375163370685407,186692.0,190529.0,228720.5,234236.7,85881.3,98395.0,2.966376058335518,1.11383208841678,1.2761277290838526,0.37548580035458123,0.5814967800177401,0.005584451710763191,0.3864346110040991,0.0010234662439838555,0.0,0.0,0.0,0.018800287620257285,0.0002676757868880853,7.872817261414273e-05
19165,IA,19-40,0.8322425835830893,0.02509300987178318,317977.0,324997.0,363219.0,377268.4,153179.9,179457.9,2.7616676323511395,1.1646746776924783,1.3644745285893842,0.42172876418909805,0.5128508878543494,0.01156010670867731,0.45139493595325497,0.0,0.0,0.0,0.0,0.021575583774619458,4.92312236728339e-05,2.769256331596907e-05
19167,IA,19-10,0.20748248277135833,0.038031144305024876,433145.0,442691.0,447902.0,468358.3,197168.4,212539.4,2.500141059337242,1.100572920960007,1.1863721989785752,0.4402043304115632,0.5078960267997317,0.10144547777117674,0.3661538183518526,0.0,0.0,0.0,0.0,0.015091790888000885,0.00013101689440264203,3.1624767614430834e-05
19169,IA,19-50,0.12172209725388367,0.055160102054680776,264956.0,269685.0,335203.5,341822.3,102210.9,120044.8,3.071382862844762,0.9365320071417502,1.0999394143964096,0.3049219354809839,0.5868179542799933,0.004064000593284758,0.3888981589632349,0.0,0.0,0.0,0.0,0.01650814839535013,0.00031147449802547417,0.00027810223037988765
19171,IA,19-50,0.3931584366999518,0.05020169480317043,317559.0,329892.0,365442.1,373271.4,116616.8,138217.7,2.7373416004226225,0.8735173586955769,1.0353187553506669,0.3191115637743982,0.5091484485831727,0.004765195882288749,0.4463915463242516,0.0,0.0,0.0,0.0,0.03510239714815758,3.637554108617366e-05,0.0001485334594352091
19173,IA,19-70,0.77691144927796,0.034354406027256486,167373.0,182735.0,149246.3,160377.3,64089.4,84220.8,2.0181992444831587,0.8666558478125017,1.1388848831077705,0.42942036083976626,0.4402057624428818,0.002145182915150354,0.46388486059047257,0.0,0.0,0.0,0.0,0.08657345336142501,0.0,0.0
19175,IA,19-80,0.6641849313447903,0.024094390068852382,126793.0,147048.0,150038.5,158188.30000000002,68384.6,85830.70000000001,2.521307381077015,1.149162359874294,1.4423336505830635,0.45578034971024106,0.4187476198248191,0.00828981013002557,0.42697622545019315,0.0,0.0,0.0,0.0,0.13383385017137261,0.0,0.0
19177,IA,19-90,0.27271545138324504,0.032021065635057376,92283.0,109370.0,138381.8,144507.1,50621.4,61223.8,3.1265326393995596,1.1437158596874797,1.383261447734245,0.36580966572193746,0.39804333912407425,0.015616713906921459,0.40224010240468133,0.0027246959861022216,0.0,0.0,0.0,0.16954375057145468,0.0002468684282710067,0.0001737222273018195
19179,IA,19-90,0.2196437885304353,0.06270895145913316,116953.0,131984.0,164326.19999999998,171419.2,57863.2,68943.5,3.0765765801953044,1.0833364732778883,1.2907859943009392,0.35212400700557794,0.4414701782034186,0.01152412413625894,0.4257334222329979,0.0,0.0,0.0,0.0,0.11230906776578979,4.546005576433507e-05,0.0
19181,IA,19-80,0.5987748737194745,0.03688808971326673,134027.0,152454.0,190375.2,199735.5,89349.1,112146.40000000001,3.0857003698091163,1.448216736802439,1.8177272457376856,0.4693316146220726,0.41615831660697655,0.004407886969184148,0.4509819355346531,0.0,0.0,0.0,0.0,0.11873745523239797,0.0006493762052815932,0.0007674446062418828
19183,IA,19-90,0.5654254241346915,0.1419262438521193,217148.0,226825.0,334212.4,348061.9,110666.0,129256.6,3.6409426911961584,1.205606266745082,1.4081340879598285,0.33112475778875944,0.5145905433704397,0.0075697123332965945,0.43082552628678494,0.0009214151879202028,0.0,0.0,0.0,0.040850876226165546,0.00022043425548330211,5.2904221315992504e-05
19185,IA,19-80,0.5736599051176573,0.024209182467256136,126894.0,154469.0,195642.8,205327.69999999998,93293.4,117235.09999999999,3.1297146175157695,1.4924225051867264,1.8754199293606664,0.476855780023594,0.3606095721471622,0.00667447837430164,0.4458629239523788,0.0,0.0,0.0,0.0,0.17669564767040635,2.5895163430850205e-05,0.0003949012423204656
19187,IA,19-50,0.08534468260555854,0.019524871289921825,368658.0,371560.0,430950.1,439040.6,136400.4,160543.69999999998,2.8660267212243795,0.9071286703163403,1.0676932993500416,0.31651089070405136,0.5517655291204651,0.0028824415975885454,0.4365889762084186,0.0,0.0,0.0,0.0,0.0077914737861987295,7.266659489719022e-05,0.0002476046937237593
19189,IA,19-20,0.03261536731528813,0.006236324363834004,213427.0,214957.0,233610.8,241921.30000000002,83091.5,89047.0,2.6854899281646873,0.9551843766045753,1.0236462596475888,0.3556834701135393,0.5765757802723336,0.0017724475127583656,0.4126034509227427,0.0,0.0,0.0,0.0,0.007359611457175156,0.0006280325832608382,0.0
19191,IA,19-30,0.24572536989551988,0.06646215571713482,256221.0,288098.0,307175.3,314099.1,118083.2,126859.1,2.6346822846319986,1.0128148817716047,1.0880869113316052,0.3844163251407258,0.5681608341605981,0.04108671354886185,0.2604738665315275,0.0004165249324882505,0.0,0.0,0.0,0.09102111087199495,0.00021173350734819403,0.00021173350734819403
19193,IA,19-40,0.6331510606336489,0.019371927348871085,351488.0,359699.0,419353.6,435477.8,178162.8,209256.4,2.8808679283964946,1.2239396455719445,1.437545907729678,0.4248510087906721,0.5198123987000242,0.010378121707316395,0.4436097959682957,0.0,0.0,0.0,0.0,0.022182435869991298,9.174337432130754e-05,1.946071576512584e-05
19195,IA,19-20,0.09702389791294434,0.015773867974689,208763.0,211584.0,209372.5,216674.90000000002,77697.8,83454.09999999999,2.445226079535035,0.9074194886267167,0.9746463445014256,0.3710984011749394,0.5389065335753176,0.001994479733817302,0.44247674682395643,0.0,0.0,0.0,0.0,0.014046430732002419,0.0,3.781004234724743e-05
19197,IA,19-20,0.05220724457779469,0.016826458241065916,320626.0,323228.0,338711.4,350734.1,121128.7,129794.09999999999,2.589423246262008,0.9260198256376871,0.9922661586461385,0.3576162479326057,0.563490786689272,0.0007456037224497878,0.42730209016545595,0.0,0.0,0.0,0.0,0.008012919672800625,0.0,0.0
20001,KS,20-90,0.3144000090916323,0.04920845976384485,87993.0,115022.0,134555.1,145738.3,57689.4,71109.9,2.890689547551997,1.2393595306647327,1.5276763545749492,0.4287418314133021,0.19747526560136322,0.0,0.4974004972961694,0.041470327415624834,0.0,0.0,0.0,0.2615847403105493,0.0,0.0
20003,KS,20-80,0.5101814181335105,0.05192938392560611,192704.0,223859.0,202228.7,218630.9,81682.0,106495.5,2.2322890773705297,0.9016417373883114,1.175544032271944,0.4039090396170276,0.2838527823317356,0.003984651052671547,0.5245310664302083,0.029996560334853636,0.0,0.010301127048722634,0.0,0.13215461518187788,0.0,8.934195185362215e-05
20005,KS,20-70,0.709896440083191,0.048892573560417096,139919.0,161279.0,246422.4,259856.3,86209.2,126972.59999999999,3.7755877178091635,1.3208636742526398,1.9454245598545252,0.3498431960730843,0.4079576386262316,0.002083346250906814,0.44198562739104286,0.008996831577576745,0.0,0.0,0.0,0.12565802119308775,8.060565851722791e-05,0.0001798126228461238
20007,KS,20-60,0.4876495126425943,0.01588651900745129,195134.0,197456.0,44803.4,52270.0,19806.6,29199.0,0.5606900397063648,0.24786876309494554,0.36540951064843613,0.44207805657606336,0.04790434324609027,0.003053844907219836,0.09298780487804878,0.6425279555951706,0.04062677254679523,0.039365732112470624,0.0,0.10547666315533587,0.0,0.0
20009,KS,20-50,0.4978106718666903,0.031209005495479523,338460.0,315051.0,338583.5,370035.1,114021.2,191567.1,2.655627340525438,0.8943076556285793,1.5025269344346983,0.33675946996826484,0.10357688120336073,0.00848751471983901,0.12933144157612578,0.4770211806977283,0.0,0.17531764698413907,0.0,0.13328953090134613,2.8566803469914395e-05,3.491498201878426e-05
20011,KS,20-90,0.32301252450084716,0.007441613235440683,60202.0,109378.0,62658.4,68126.6,26566.4,33167.1,1.4155705748982643,0.6001847177868769,0.7493068896541919,0.4239878452051122,0.1269725173252391,0.0048547239847135625,0.3629523304503648,0.04714842107187917,0.0,0.0023587924445500922,0.0,0.43921081021777686,0.0002834207976009801,0.00031084861672365556
20013,KS,20-70,0.8912393318258078,0.03155505400059214,233053.0,244983.0,428223.3,450461.89999999997,150628.1,219958.50000000003,4.319331622995407,1.519330488653267,2.2186408464850826,0.35175129424298024,0.4564561622643204,0.0035512668225958534,0.4812987023589392,0.006318805794687795,0.0,0.0,0.0,0.046007273974112486,3.67372429923709e-05,2.8573411216288477e-05
20015,KS,20-90,0.4407680523111693,0.04770624991625389,223891.0,300538.0,215720.1,237853.3,81834.8,98825.8,1.7736724673963047,0.6728539975407165,0.8125557170074263,0.3793563974798825,0.28282945916988866,0.01833378807338839,0.3280683307934438,0.13267207474595558,0.0,0.009769147329123106,0.0,0.24290439145798534,0.00012976728400401945,0.0005756343623768042
20017,KS,20-80,0.4806593926025131,0.09305943987080001,50774.0,59669.0,55359.5,59786.1,20727.0,30299.899999999998,2.292585826028849,0.8583608308619108,1.254800373379303,0.3744072833027755,0.1655298396152106,0.02039585044160284,0.49462870167088435,0.1394358879820342,0.0,0.005781896797331948,0.0,0.16229532923293502,0.0,0.0
20019,KS,20-90,0.22119001481819217,0.01869371936623732,17546.0,33542.0,14619.1,16237.3,5946.9,7873.299999999999,1.0769954928765837,0.4381107247770215,0.5800294555797009,0.4067897476588846,0.1030648142627154,0.0,0.32213344463657506,0.14480352990280843,0.0,0.0,0.0,0.422365988909427,0.0005366406296583388,0.0077514757617315605
20021,KS,20-90,0.2847224602308058,0.003535039487664083,204241.0,224011.0,197849.69999999998,216974.2,78186.4,94658.59999999999,2.1824698604829327,0.8624701553738154,1.0441741460083576,0.3951807862230774,0.3176808281736165,0.0006249693095428349,0.4575489596493029,0.27083045029038755,0.0,0.010477164067835954,0.0,0.09156693198101878,6.249693095428349e-05,0.004196222506930463
20023,KS,20-10,0.5669642267182937,0.009098597877654584,302684.0,203258.0,305070.1,328291.9,129617.9,210534.9,3.7088067104235147,1.5757943414022026,2.559520745882155,0.42487906877796283,0.2975528638479174,0.007330584774031035,0.032116817050251406,0.4597851007094432,0.0,0.14970136476793042,0.0,0.03426679392693031,0.0,0.0
20025,KS,20-30,0.30505444812692645,0.014822258510237407,103493.0,76526.0,107490.8,117687.7,34169.0,60069.9,3.4709190521144158,1.1033300811948323,1.9396800504657865,0.3178783672649194,0.020607375271149676,0.0,0.01851658259937799,0.5451219193476727,0.0,0.2703525599142775,0.0,0.15339884483704885,0.0,0.0
20027,KS,20-40,0.7842290059264229,0.020954936822095493,223575.0,239122.0,296768.5,308489.7,132541.7,200114.2,3.066764806246956,1.3696676733552995,2.067952581861837,0.4466164704138074,0.2069571181238029,0.00408578048025694,0.46433201462015206,0.23190254347153336,0.0,0.056385443413822234,0.0,0.06661034952869246,2.927375983807429e-05,0.0
20029,KS,20-40,0.6490882862088864,0.040311598384304675,173300.0,184352.0,303138.7,318936.5,129027.6,196187.6,4.063270488031625,1.729485675110269,2.629698171819544,0.4256388247360037,0.17930914771741016,0.007295825377538622,0.3994803419545218,0.2927009199791703,0.0,0.08973593994098247,0.0,0.07667397153272001,4.881964936642944e-05,4.3395243881270614e-05
20031,KS,20-80,0.6397388972037402,0.0687876946786598,134966.0,176298.0,184315.6,198221.6,76033.9,99867.29999999999,2.5834312725243316,1.065717470642679,1.399774657829121,0.4125201556460766,0.18429023585066195,0.004169077357655787,0.45366368308205424,0.06266094907486189,0.0,0.002836107046024345,0.0,0.295085593710649,0.0,0.0
20033,KS,20-60,0.47730702158611404,0.006397224255238405,110673.0,101851.0,37067.200000000004,45193.9,11355.3,19171.199999999997,0.8993043363265666,0.2754961402611759,0.46512127413410964,0.30634361376095304,0.0231612846216532,0.0,0.016524138201883143,0.5351444757537972,0.0,0.2639836624088129,0.0,0.14288519503981306,0.0,0.0
20035,KS,20-90,0.5387162383346839,0.011280273474184702,186343.0,210260.0,187075.6,207442.3,79552.3,103764.5,2.1985821126794844,0.9349282525487672,1.2194790428635822,0.42524145318790907,0.1250642062208694,0.004299438790069438,0.49022163036240846,0.31528108056691717,0.040245410444211926,0.025996385427565872,0.0,0.1247931132883097,3.3292114524873965e-05,0.0004898696851517169
20037,KS,20-90,0.11356055552186306,0.0018739765904542422,164890.0,191205.0,144055.1,157971.0,56012.6,67666.0,1.8617081372239561,0.7238835223957399,0.8744872122777757,0.3888276083248701,0.29020161606652545,0.001129677571193222,0.4925917209278,0.15384011924374363,0.0,0.006197536675296148,0.0,0.13703616537224445,5.229988755524175e-06,0.00033994926910907143
